Press_mm_hg,RH_1,RH_2,RH_3,RH_7,RH_8,RH_9,T3,T4,T6,T7,T8,T9,Visibility,Windspeed,lights,month_2,month_3,month_4,month_5,Appliances
744.35,47.79,46.16857143,43.7,42.59,48.59,47.29,26.0,25.2,19.06666667,24.7,25.39,24.0,42.0,2.5,0.0,0,0,0,1,3.912023005428146
761.4,39.7,41.2,37.59,33.16333333,40.09,40.59,25.39,23.5,8.16,23.39,25.7,22.79,32.66666667,1.0,0.0,0,0,0,1,3.912023005428146
765.4333333,28.13333333,25.86666667,35.06666667,27.0,32.86333333,34.59,22.39,22.39,16.2,22.736,22.29,20.2,40.0,6.833333333,2.995732273553991,0,0,1,0,4.382026634673881
747.5,41.12666667,41.2,41.7,37.51388889,43.76555556,41.65666667,20.2,19.1,2.79,19.39,22.1,17.7,50.66666667,5.666666667,0.0,1,0,0,0,4.0943445622221
739.3166667,45.29333333,43.2,43.19333333,36.91666667,47.80222222,43.36333333,23.29,21.0,9.033333333,19.04444444,21.63888889,19.0,40.0,13.0,0.0,1,0,0,0,4.382026634673881
757.0,40.36333333,38.46666667,37.26,29.6,36.46666667,39.76,20.32333333,19.2,9.74,19.1,20.1,17.79,40.0,3.0,0.0,0,1,0,0,2.995732273553991
747.85,43.7225,41.2,42.2,40.88777778,49.39611111,43.79,20.85666667,19.76,3.626666667,20.1,22.89,18.89,42.5,3.0,0.0,1,0,0,0,3.912023005428146
759.1,47.5,47.4,46.79,50.845,57.645,53.32666667,21.6,18.7,10.5,19.1,20.80111111,17.7,25.0,6.0,2.302585092994046,1,0,0,0,3.688879454113936
763.6,46.36333333,45.09,44.4,44.2,51.15722222,49.2,21.6,19.79,9.83,18.39,20.30111111,18.5,25.0,5.0,2.302585092994046,1,0,0,0,3.688879454113936
750.9833333,41.69333333,41.53,38.83333333,37.03,40.79,42.79,24.2,21.1,16.36,21.5,23.42666667,20.89,30.83333333,3.0,2.995732273553991,0,0,1,0,5.598421958998375
734.65,40.26666667,40.99,39.7,33.99333333,43.45,39.29,21.46333333,18.5,4.656666667,18.68333333,21.55,18.29,64.5,5.0,0.0,1,0,0,0,4.867534450455582
763.7666667,35.0,37.29,36.66333333,33.53714286,41.26,38.59,22.89,22.2,6.0,21.57142857,22.2,20.2,40.0,4.0,0.0,0,0,1,0,3.912023005428146
751.7,38.9,38.53,38.5,38.12142857,44.4,41.834,25.6,24.29,13.256,23.7,24.95285714,22.39,40.0,1.5,0.0,0,0,0,1,3.912023005428146
768.8666667,34.7,35.12666667,36.66333333,27.32333333,37.42666667,38.72333333,20.5,20.1,-4.03,19.7,21.92666667,18.2,36.0,1.0,0.0,1,0,0,0,4.0943445622221
749.55,40.16333333,39.7,43.0,39.73,46.1,44.06333333,21.6,19.1,3.463333333,19.0,19.7,17.0,31.5,7.5,0.0,0,0,0,0,3.688879454113936
763.1666667,35.86333333,37.93333333,36.06666667,33.554,39.87142857,39.65666667,23.29,22.29,6.493333333,22.0,23.39,20.6,40.0,2.833333333,0.0,0,0,0,1,5.991464547107982
752.8,43.72333333,38.73333333,38.53,34.018,41.5,40.76,23.29,23.2,17.214,21.6,23.79,20.7,40.0,4.0,0.0,0,0,1,0,5.19295685089021
765.0,31.95666667,28.52333333,37.23333333,26.26714286,33.15666667,34.26,23.22666667,22.7,15.46333333,22.58571429,22.2,20.2,40.0,6.0,2.302585092994046,0,0,1,0,5.703782474656201
757.9,31.76,31.6,34.12666667,29.13333333,34.86333333,39.79,20.32333333,19.79,6.09,22.23,22.76,18.5,40.0,7.5,0.0,1,0,0,0,2.995732273553991
748.6,40.29666667,42.19333333,36.36333333,33.09,40.0,36.7,21.79,21.1,6.3,20.7,22.89,19.6,51.0,6.0,0.0,0,0,1,0,4.700480365792417
761.8,36.95666667,33.738,35.072,29.29,36.9,36.59,24.29,23.29,10.9,23.53333333,24.29,23.1,40.0,5.0,0.0,0,0,0,1,4.605170185988092
755.3,35.62666667,36.82666667,36.856,29.35666667,39.79,38.09,19.89,18.6,-1.76,18.7,21.53333333,17.96333333,62.0,3.0,0.0,1,0,0,0,4.0943445622221
752.1166667,39.9,44.29,38.93333333,37.59,39.356,44.2,22.6,20.13333333,2.326666667,21.6,22.29,20.2,21.0,1.833333333,0.0,0,0,1,0,4.0943445622221
756.1333333,39.0,40.43333333,37.4,33.93333333,40.56666667,37.79,21.79,20.6,11.95,20.1,21.73,19.39,49.66666667,4.0,0.0,0,1,0,0,4.867534450455582
764.3333333,37.36333333,33.0,37.59,32.2,38.32666667,39.334,23.1,23.0,14.42666667,21.6,22.76,20.39,36.33333333,4.666666667,0.0,0,0,0,1,4.0943445622221
757.35,40.12666667,40.29,39.5,31.62222222,39.7,38.56,19.0,18.2,-0.766666667,19.22,20.1,16.89,24.5,1.0,0.0,0,0,0,0,3.912023005428146
751.7,38.86333333,38.66333333,38.56,38.938,44.5,42.21,25.66666667,24.26,12.92142857,23.7,24.89,22.456,40.0,2.0,0.0,0,0,0,1,4.0943445622221
748.6,41.53,39.93333333,42.2,36.575,43.36277778,41.79,20.85666667,19.7,4.866666667,19.5,23.32888889,18.6,40.0,2.0,0.0,1,0,0,0,5.857933154483459
767.6,46.53,44.06,46.46,41.18777778,52.33277778,48.43333333,19.53333333,19.63333333,6.333333333,15.6,17.98166667,15.5,40.0,5.333333333,2.302585092994046,0,0,0,0,5.66988092298052
748.9,44.2,46.93333333,40.73,40.76,47.3,45.29,24.7,21.53333333,9.533333333,21.7,24.29,20.79,26.16666667,1.0,0.0,0,0,1,0,4.0943445622221
758.7,45.13333333,44.32666667,42.0,37.82428571,46.19333333,41.36333333,25.85666667,24.2,16.19333333,23.64285714,25.1,22.79,40.0,5.0,0.0,0,0,0,1,4.700480365792417
762.8,33.2,31.95666667,33.43333333,27.46333333,34.56666667,39.79,20.23,19.32333333,4.833333333,19.92666667,20.35666667,18.16666667,27.33333333,7.0,0.0,1,0,0,0,6.492239835020471
744.3,36.62666667,39.66333333,36.86333333,31.23,38.59,37.43,19.79,18.6,7.56,17.89,19.63333333,17.66666667,40.0,9.333333333,0.0,0,1,0,0,4.248495242049359
756.1333333,38.73,41.0,38.36333333,34.5675,39.9,38.26,22.0,21.0,9.89,19.79,21.7,19.66666667,40.0,4.166666667,0.0,0,1,0,0,4.499809670330265
756.9333333,36.7,37.93333333,36.26428571,31.2,39.26,38.12666667,20.79,18.1,5.763333333,18.0,19.63333333,17.6,40.0,9.0,0.0,1,0,0,0,3.912023005428146
745.7833333,38.26,41.56,38.4,38.0,42.59,42.46666667,22.89,20.1,8.8,21.39,23.29,20.29,40.0,9.0,0.0,0,1,0,0,4.0943445622221
765.2,44.2,43.4,44.22,41.30222222,54.09611111,47.53,21.89,21.03333333,7.226666667,18.5,21.2,18.29,48.0,1.0,0.0,1,0,0,0,3.4011973816621555
768.1833333,36.0,38.9,36.46666667,30.16333333,36.65666667,39.06,20.1,19.89,1.326666667,20.79,23.56666667,18.96333333,57.5,2.166666667,0.0,0,1,0,0,3.4011973816621555
756.0333333,47.7,48.56,42.7,40.9,46.82666667,46.82666667,25.32333333,23.39,14.46,23.39,24.23,23.1,27.5,4.666666667,0.0,0,0,0,1,4.0943445622221
752.9,43.53,45.59,39.2,36.29,43.638,43.26,23.79,22.0,5.661428571,21.0,23.5,20.39,22.66666667,1.0,0.0,0,0,1,0,3.4011973816621555
765.4333333,35.7,38.09,35.86333333,29.5,42.4,39.5,22.39,20.5,2.163333333,19.39,22.7,19.6,40.0,1.0,0.0,0,0,0,1,4.0943445622221
746.85,43.045,41.4,42.09,39.49888889,45.47388889,41.82666667,20.79,19.39,4.69,20.29,23.5,18.82333333,22.83333333,3.0,2.995732273553991,1,0,0,0,5.0106352940962555
747.35,37.7,41.96666667,38.86333333,33.73,42.79,43.2,23.39,20.39,5.916666667,21.03333333,23.1,20.6,40.0,7.5,0.0,0,1,0,0,4.0943445622221
768.45,35.2,39.7,37.0,34.06,41.38777778,39.5,20.39,19.525,-0.261111111,21.39,22.79,19.29,63.0,3.0,0.0,0,1,0,0,3.912023005428146
748.9333333,43.7,47.5,41.0,41.73,48.43333333,46.26,24.7,21.29,9.63,21.79,23.79,20.85666667,40.0,1.0,0.0,0,0,1,0,4.0943445622221
753.7333333,38.96666667,39.59,37.76,33.56,39.09,38.2,22.66666667,21.1,7.726666667,20.6,24.1,20.29,40.0,4.0,0.0,0,1,0,0,4.605170185988092
745.9333333,43.39,40.39,37.9,33.85428571,41.45714286,42.4,24.2,22.39,15.06333333,22.0,23.55714286,20.92666667,37.33333333,8.222222222,0.0,0,0,1,0,5.66988092298052
763.1833333,52.19333333,43.06333333,44.15111111,35.23,42.62882353,42.9,22.89,21.445,5.59,18.66111111,22.15882353,18.39,40.0,4.0,0.0,1,0,0,0,4.605170185988092
760.9,35.03,31.53333333,35.2,28.754,37.06666667,36.9,23.0,23.0,20.93,22.79,21.39,20.26,40.0,5.0,0.0,0,0,1,0,4.0943445622221
756.1333333,33.8975,34.06,35.5225,27.29,34.45,39.1725,20.1375,18.89,0.6,19.0,21.79,18.0,61.16666667,1.0,0.0,1,0,0,0,4.0943445622221
751.8166667,45.09,45.36,42.36333333,42.55666667,47.86333333,46.11,21.39,20.0,6.466666667,18.5,20.29,18.68571429,50.16666667,3.5,2.302585092994046,1,0,0,0,5.966146739123692
752.8,39.86333333,38.32666667,38.4,33.09,37.03,41.53,22.5,21.6,12.156,22.2,22.5,20.79,33.5,7.0,0.0,0,0,1,0,3.912023005428146
756.8,37.26666667,41.76666667,36.93333333,34.73,41.56,39.82666667,20.0,19.39,0.033333333,18.29,19.63333333,17.42666667,62.33333333,1.0,0.0,0,1,0,0,3.912023005428146
748.0,37.4,41.4,35.59,30.82333333,41.5,39.23,21.7,20.6,0.633333333,20.29,22.39,19.5,29.0,4.0,0.0,0,0,1,0,4.248495242049359
760.7833333,37.06333333,37.06,35.5,30.39,36.96666667,36.62666667,22.6,20.1,8.19,19.1,24.0,19.5,30.83333333,4.833333333,2.302585092994046,0,1,0,0,5.521460917862246
760.2833333,45.0,43.79,47.99333333,45.02944444,50.97944444,50.36333333,21.9,19.5,12.0,18.97555556,20.04444444,17.79,25.66666667,8.0,2.302585092994046,1,0,0,0,5.886104031450156
751.4666667,43.59,42.59,44.66333333,46.59055556,51.87555556,47.56,21.6,19.5,9.263333333,19.02777778,21.28,16.79,27.33333333,6.333333333,2.302585092994046,0,0,0,0,4.941642422609304
766.8333333,38.1725,30.96666667,35.4,32.9,38.7,37.65285714,23.1,22.56666667,14.79333333,21.1,22.5,20.52857143,40.0,1.666666667,2.302585092994046,0,0,0,1,3.912023005428146
761.0,40.73,43.7,37.4,33.7,41.26,42.656,24.6,23.0,10.06333333,23.2,24.46333333,22.79,25.0,1.5,0.0,0,0,0,1,3.912023005428146
751.15,40.5,44.2,38.56,34.0,44.79,42.13333333,22.66666667,20.89,7.56,20.79,23.5,20.39,40.0,3.0,2.302585092994046,0,1,0,0,4.0943445622221
748.4333333,43.56,43.56,44.79,43.66333333,52.63333333,47.96666667,19.79,18.89,5.433333333,17.89,18.7,17.03333333,25.0,8.0,0.0,0,0,0,0,3.912023005428146
746.7,40.0,40.43,38.5,35.69666667,42.96333333,40.36333333,20.5,21.29,6.4,18.26333333,19.89,18.13333333,40.0,5.666666667,2.995732273553991,0,1,0,0,5.560681631015528
752.8166667,47.59,49.96666667,44.5,41.5,49.52666667,49.79,26.29,23.6,10.8,23.5,25.2,23.29,61.16666667,3.166666667,0.0,0,0,0,1,3.912023005428146
745.9,42.23,43.56666667,38.76,36.29,45.29,45.39666667,23.85666667,21.62,12.5,21.11428571,22.73,21.29,24.0,6.0,0.0,0,0,1,0,5.480638923341991
751.85,40.5,44.2,38.29,37.16333333,44.16333333,40.96666667,22.5,20.79,8.86,21.0,23.29,20.29,40.0,4.0,0.0,0,1,0,0,4.382026634673881
757.45,40.29,42.79,39.9,35.16333333,43.7,44.16333333,25.39,23.7,5.433333333,23.06666667,24.33,22.6,27.5,1.0,0.0,0,0,0,1,3.912023005428146
731.8,42.9,41.85,41.43333333,37.59,50.12555556,45.76,22.03333333,19.89,5.8,18.705,21.40833333,19.0,34.33333333,4.0,2.302585092994046,1,0,0,0,4.605170185988092
762.8666667,38.46666667,38.29,39.2,32.9,43.025,41.56,18.63333333,16.2,-0.533333333,16.2,18.225,15.89,20.66666667,4.0,0.0,0,0,0,0,3.912023005428146
745.6,36.73,39.96666667,36.59,31.2,38.5,36.7,19.79,21.045,6.933333333,17.89,20.56666667,17.5,40.0,4.0,0.0,0,1,0,0,4.499809670330265
739.35,45.4,43.03,44.26666667,37.22666667,48.53944444,43.72333333,23.2,21.0,8.83,19.0,21.52777778,19.0,40.0,11.0,2.302585092994046,1,0,0,0,5.247024072160486
756.1,42.19666667,40.59,38.4,32.59,38.12666667,39.29,22.39,21.16666667,8.066666667,19.6,23.13333333,19.79,25.33333333,3.166666667,2.995732273553991,0,1,0,0,4.941642422609304
744.95,47.2,49.29,44.59,42.0,50.4,48.0,26.55,25.2,12.33,24.7,25.89,24.0,52.66666667,1.0,0.0,0,0,0,1,3.912023005428146
761.4166667,38.86,38.6,37.29,31.8,37.754,38.53,24.6,23.16666667,15.36,23.1,24.39,22.82333333,29.16666667,1.0,0.0,0,0,0,1,6.1092475827643655
757.85,38.09,36.65666667,36.5,34.12666667,39.62666667,38.5,21.79,21.79,9.03,19.6,21.39,19.7,37.16666667,2.0,0.0,0,1,0,0,3.912023005428146
749.8666667,39.23,39.03,43.4,42.4,49.59,47.5,21.2,18.46333333,1.166666667,18.5,19.39,17.2,36.0,10.66666667,0.0,0,0,0,0,3.912023005428146
752.6166667,39.29,44.36333333,38.12666667,32.73857143,38.43333333,45.29,23.39,20.79,2.156666667,20.79,22.5,20.79,22.5,1.166666667,0.0,0,0,1,0,3.912023005428146
742.65,36.73,38.895,36.2,30.7,40.53,37.345,20.1,18.32333333,8.36,18.1,21.73,18.245,32.0,1.0,0.0,0,1,0,0,4.787491742782046
752.1,41.43333333,45.33333333,38.4,36.09,38.79,41.12666667,22.6,20.5,5.263333333,20.89,21.2,20.5,28.0,5.0,0.0,0,0,1,0,4.248495242049359
766.6833333,35.7,38.29,37.2,35.4,42.36333333,40.09,23.2,22.0,1.863333333,21.434,23.13333333,20.39,30.83333333,1.0,0.0,0,0,0,1,4.0943445622221
758.75,37.29,35.63333333,37.06,30.79,36.76,41.29,20.2,22.1,9.1,19.7,20.6,17.96333333,23.5,1.0,2.995732273553991,0,1,0,0,5.19295685089021
749.0,36.19428571,36.4,37.3175,29.45285714,35.995,41.4,20.5,21.3025,7.488888889,20.46857143,21.7225,18.7,40.0,4.666666667,0.0,0,1,0,0,4.248495242049359
750.0333333,37.12666667,39.15666667,37.0,32.79,38.63333333,39.2,22.79,20.79,8.463333333,21.5,24.2,20.29,40.0,6.666666667,0.0,0,1,0,0,4.382026634673881
750.4666667,36.53,39.76,37.59,33.7,40.46666667,36.59,19.89,21.1,5.09,18.2,20.7,17.29,27.0,1.666666667,2.995732273553991,0,1,0,0,4.0943445622221
755.9,45.29,44.9,42.86333333,44.59,51.52666667,47.0,21.5,21.89,11.93125,18.2,21.6,18.39,31.33333333,10.0,2.995732273553991,1,0,0,0,4.700480365792417
759.1833333,39.76666667,43.29,37.59,32.29,38.96666667,38.16333333,23.96333333,20.46333333,3.2,20.79,23.6,19.7,26.5,1.0,0.0,0,1,0,0,4.700480365792417
762.2666667,38.76,38.29,39.9,33.88777778,47.035,42.23,18.73,17.82333333,0.7,16.2,19.33444444,15.89,56.0,1.333333333,0.0,0,0,0,0,3.688879454113936
748.6,45.16333333,47.5,41.43333333,39.36333333,49.86,47.62666667,22.82333333,21.0,10.7175,20.85666667,23.2,20.53333333,40.0,2.666666667,3.4011973816621555,0,0,1,0,5.0106352940962555
764.8166667,44.2,42.59,44.38777778,40.77,51.34333333,46.5,22.39,21.1,7.66,18.40222222,21.47555556,18.39,27.83333333,2.0,3.4011973816621555,1,0,0,0,4.700480365792417
762.5166667,36.7,38.96666667,37.22333333,29.39,37.06,36.33333333,23.5,19.6,9.83,19.2,22.1,19.46333333,24.0,4.0,0.0,0,1,0,0,5.438079308923196
754.6,43.09,43.32666667,42.10571429,42.73,51.12333333,44.7,22.0,21.6225,10.63,18.03333333,21.66666667,17.89,28.0,9.0,2.995732273553991,1,0,0,0,4.248495242049359
740.7547619,36.56428571,38.09,38.66857143,32.29,44.5,41.5,21.0,19.39,3.9,18.79,21.0,18.5,60.5,7.857142857,0.0,0,1,0,0,3.688879454113936
770.1666667,44.5,44.29,42.29,39.5,49.53388889,43.93,17.29,15.19,8.69,15.6,16.715,15.06666667,59.66666667,4.333333333,2.302585092994046,0,0,0,0,5.0106352940962555
764.95,36.82666667,36.475,40.26,31.59444444,43.20833333,39.86333333,19.73,17.1,-1.9,16.7,19.51666667,15.96333333,60.0,3.0,0.0,0,0,0,0,3.912023005428146
764.1,40.29,39.29,42.73,41.06666667,50.1175,45.76,21.2,19.79,0.7,19.42666667,20.625,17.79,30.0,3.0,0.0,0,0,0,0,3.688879454113936
761.05,45.4,44.9,44.26,43.24,49.68222222,48.5,20.5,19.1,12.32333333,17.62777778,18.245,17.26,27.33333333,8.333333333,0.0,0,0,0,0,2.995732273553991
764.2333333,41.15666667,44.16333333,38.845,28.7,36.59,37.9,21.1,20.63333333,6.9,21.13333333,23.2,19.7,27.16666667,5.0,0.0,0,1,0,0,5.135798437050262
757.3,34.93333333,34.66333333,35.29,30.5,36.9,39.93333333,20.2,20.03333333,5.8,21.1,21.85666667,18.29,34.0,8.5,0.0,1,0,0,0,3.688879454113936
751.4333333,32.02333333,29.49666667,35.9,31.432,36.09,37.9,25.2,24.46333333,24.89,23.412,24.79,22.29,40.0,4.0,0.0,0,0,0,1,4.499809670330265
763.7,38.29,37.66333333,38.9,31.705,41.63277778,38.96666667,18.2,16.79,-3.29,15.8,18.39,15.69,41.0,1.0,0.0,0,0,0,0,3.912023005428146
749.8,38.5,42.46666667,37.29,33.56,43.08777778,41.06666667,22.89,20.2,8.103333333,20.79,22.79,20.42666667,27.0,8.0,0.0,0,1,0,0,4.605170185988092
756.2,33.0,32.93333333,35.4,24.53,34.12666667,29.445,23.16666667,20.35666667,6.133333333,19.53333333,22.03333333,18.7,40.0,2.666666667,0.0,0,0,1,0,4.700480365792417
755.5333333,37.36333333,38.9,37.218,32.32666667,44.06,40.02666667,20.772,17.89,5.3,18.0,19.5,17.6,37.33333333,9.666666667,0.0,1,0,0,0,3.4011973816621555
747.6666667,36.9,37.29,37.9,31.43714286,41.88285714,39.29571429,20.79,19.86142857,1.6375,19.1,21.5,18.46857143,32.66666667,3.333333333,0.0,0,1,0,0,3.688879454113936
755.8,38.09,40.4,37.7,35.23,40.93333333,38.09,21.76,20.7,9.533333333,19.79,22.73,19.6,40.0,5.0,0.0,0,1,0,0,4.787491742782046
756.5666667,41.69333333,40.82666667,45.16666667,38.0,45.96333333,40.1225,19.59666667,19.5,1.23,18.29,19.73,16.65,32.66666667,5.0,0.0,0,0,0,0,5.799092654460526
757.55,39.96666667,40.4,39.79,32.43333333,40.89222222,38.43333333,19.0,18.2,-1.498333333,18.06111111,19.215,16.73,22.0,1.0,0.0,0,0,0,0,3.912023005428146
764.8,43.52666667,40.6925,38.89,31.78,40.99,38.69333333,20.73,22.32333333,-2.43,21.05555556,22.6,18.2,40.0,2.0,3.4011973816621555,0,0,0,0,5.075173815233827
753.7666667,43.5,44.29,42.5,43.29,49.79666667,45.5,21.7,21.39,4.19,19.29,21.5,18.56,24.66666667,1.666666667,0.0,1,0,0,0,3.912023005428146
766.5,36.56,39.76,36.53,29.89,41.86666667,39.66333333,20.1,19.7,3.333333333,20.0,22.1,18.5,48.0,2.333333333,0.0,0,1,0,0,3.912023005428146
761.1,34.09,35.4,36.09,34.76,42.29,40.96666667,19.7,18.5,-0.466666667,19.89,20.7,18.13333333,40.0,4.5,0.0,1,0,0,0,3.912023005428146
755.7666667,51.49757143,44.23142857,44.89619048,43.82207143,50.52857143,47.03085714,25.97109524,23.81411765,23.14705882,23.16387755,23.27714286,23.00857143,40.0,6.833333333,0.0,0,0,0,1,5.736572297479192
756.35,46.0,45.79,45.12666667,44.98888889,50.59,48.845,19.79,18.6,11.39,17.79,17.7,17.1,34.5,10.0,0.0,0,0,0,0,3.688879454113936
748.1666667,42.06,40.93333333,36.79,35.6425,41.44,44.0,24.85666667,22.35111111,16.46333333,21.29,22.46857143,20.79,32.0,8.0,2.302585092994046,0,0,1,0,4.0943445622221
759.4333333,45.9,45.4,45.73,46.09,56.42777778,51.79,23.29,20.89,10.19,18.79,20.80666667,18.0,46.0,7.333333333,0.0,1,0,0,0,3.688879454113936
763.85,41.73,42.2,40.4,36.705,44.545,41.09,17.79,15.5,5.333333333,15.8,16.89,15.3,3.0,3.5,0.0,0,0,0,0,3.4011973816621555
748.5,37.09,40.03,36.29,31.2,42.36333333,39.2,22.0,20.83,0.633333333,20.39,22.6,19.5,40.0,3.0,0.0,0,0,1,0,2.995732273553991
744.9,37.0,36.66333333,38.5,31.34,39.66,37.93333333,20.79,20.53333333,0.8,18.5,21.7,18.13333333,27.0,6.0,0.0,0,1,0,0,3.912023005428146
735.2666667,48.43333333,45.7225,47.3,42.33333333,50.23,45.12666667,20.16666667,19.175,5.466666667,17.6,18.73,16.89,40.0,6.0,2.995732273553991,0,0,0,0,4.787491742782046
749.8833333,45.96333333,43.26666667,42.1,37.96333333,45.0,44.77,25.1,21.6,15.72666667,21.2,23.66666667,20.6,40.0,7.0,2.302585092994046,0,0,1,0,5.0106352940962555
752.65,39.22333333,36.14,37.03,35.856,39.834,41.13333333,26.26,24.58333333,20.57142857,24.0,23.83,23.46333333,40.0,2.5,0.0,0,0,0,1,4.248495242049359
743.3166667,42.5,41.32666667,42.93333333,37.81444444,49.515,46.59,23.1,20.39,6.23,19.02222222,21.7,19.0,28.16666667,8.166666667,0.0,1,0,0,0,3.912023005428146
755.2833333,50.51271429,43.89428571,44.22190476,43.44621429,50.18571429,46.91257143,26.05995238,23.88647059,23.58823529,23.34877551,23.43142857,23.02571429,40.0,7.0,0.0,0,0,0,1,5.0106352940962555
751.9666667,38.0,39.2,38.2,34.03857143,43.0,43.4,24.53333333,23.6,10.814,22.79,23.7,21.79,40.0,1.0,0.0,0,0,0,1,4.0943445622221
754.25,36.0,38.93333333,37.46666667,29.29,38.09,37.26666667,22.32666667,19.5,7.6,19.0,21.0,18.7,40.0,6.5,0.0,0,0,1,0,5.521460917862246
752.2166667,39.36333333,37.32,37.79,34.52571429,43.06,43.26666667,25.0,23.5,19.19,22.7,23.5,22.0,40.0,2.166666667,0.0,0,0,0,1,4.499809670330265
752.3,43.6,45.13333333,38.76,34.145,37.98727273,39.43333333,25.35666667,21.53333333,10.9975,22.05,24.21636364,20.79,40.0,4.0,0.0,0,0,1,0,4.499809670330265
766.3,36.79,40.12666667,36.76,30.6,44.59666667,39.9,20.1,19.6,2.53,19.89,21.89,18.5,47.33333333,1.666666667,0.0,0,1,0,0,3.912023005428146
758.3,38.12666667,40.23,36.545,33.9,43.56,40.56666667,22.6,19.35666667,8.93,19.1,21.2,19.2,40.0,1.0,0.0,0,0,1,0,6.380122536899765
748.7,45.26,47.56,41.5,39.4,49.52666667,47.43,22.89,21.0,10.63,20.79,23.2,20.56666667,40.0,2.833333333,2.302585092994046,0,0,1,0,4.0943445622221
756.2,47.96333333,46.16333333,46.09,43.745,50.30222222,51.4,22.29,20.6,8.033333333,18.7,20.0,18.5,23.0,6.0,2.302585092994046,1,0,0,0,4.0943445622221
752.5,37.5,40.5,38.06,34.93,43.525,39.2,20.16666667,19.0,4.623333333,18.46333333,20.29,17.56666667,40.0,5.0,0.0,0,1,0,0,3.4011973816621555
761.1,37.29,40.9,36.79,32.2,44.9,40.4,22.1,19.79,3.966666667,19.29,23.1,19.6,52.0,1.0,0.0,0,1,0,0,3.688879454113936
735.9666667,40.9,41.4,39.9,37.58611111,44.265,42.93333333,21.0,20.03333333,3.09,18.95111111,20.85111111,18.2,35.33333333,1.333333333,2.995732273553991,1,0,0,0,4.382026634673881
756.4,40.02666667,41.06,38.09,37.36333333,40.9,37.4,22.2,20.5,7.59,20.63333333,22.6,19.2,20.33333333,2.333333333,2.995732273553991,0,1,0,0,4.499809670330265
758.1,33.56,30.56666667,34.32666667,29.332,34.43,35.9,23.6,22.96333333,20.09666667,22.6,23.0,20.934,40.0,3.666666667,0.0,0,0,0,1,4.700480365792417
749.1333333,38.33333333,36.29666667,37.06666667,32.23,36.0,36.52666667,22.39,21.0,16.54,22.7,23.79,20.5,40.0,7.833333333,0.0,0,0,1,0,4.700480365792417
740.15,37.09,39.03857143,36.9,31.1,38.56428571,36.94285714,21.6,20.54285714,1.6375,18.7,21.89,18.31857143,23.0,2.0,0.0,0,1,0,0,4.605170185988092
762.2,38.29666667,37.93333333,35.26,28.89,36.26,34.79,22.2,21.79,7.19,19.2,22.85666667,19.29,22.66666667,2.666666667,0.0,0,1,0,0,4.499809670330265
766.6,36.09,39.22333333,36.4,29.32666667,39.22333333,39.4,20.16666667,19.79,3.76,20.1,22.39,18.5,50.0,2.0,0.0,0,1,0,0,3.912023005428146
751.2,45.4,43.7,43.62666667,41.29,51.98333333,47.46666667,21.6,19.89,11.22666667,18.6,21.08888889,18.89,40.0,10.0,0.0,1,0,0,0,4.0943445622221
743.7333333,44.59,43.12666667,44.86,39.5,50.0,45.09,21.82333333,19.29,10.39,18.715,21.7,18.7,40.0,9.833333333,3.4011973816621555,1,0,0,0,4.499809670330265
758.8333333,39.2,39.26,39.0,32.86333333,45.59,41.32666667,18.89,17.79,-5.861904762,17.26,19.6,16.39,57.0,1.333333333,0.0,0,0,0,0,3.4011973816621555
759.45,44.9,45.96333333,42.5,38.2,47.93333333,43.65666667,25.89,24.35666667,11.19,23.5,24.89,22.79,40.0,3.166666667,0.0,0,0,0,1,3.912023005428146
750.1,36.53,37.56,37.5,36.47142857,43.9,41.09,20.5,18.89,-0.433333333,18.7,19.89,17.7,65.0,3.0,0.0,1,0,0,0,3.912023005428146
761.0333333,35.76,37.4,35.7,28.29,38.63333333,38.495,20.63333333,20.0,-0.066666667,19.1,20.89,18.2,34.5,3.0,0.0,0,1,0,0,4.248495242049359
760.9,37.29,37.254,35.978,30.23,36.036,34.276,24.218,24.2,10.33,23.5,25.7,22.79,30.83333333,3.166666667,2.995732273553991,0,0,0,1,4.605170185988092
764.7333333,39.92666667,36.32666667,37.7,26.35666667,35.76666667,38.2,21.6,21.32333333,9.16,20.6,21.66666667,19.73,28.66666667,8.0,0.0,0,1,0,0,4.499809670330265
748.9,36.4,36.5,37.5,29.5,35.92857143,41.4,20.5,21.42142857,7.56875,20.4725,21.71285714,18.67142857,40.0,5.0,0.0,0,1,0,0,3.912023005428146
755.7166667,35.12666667,35.43333333,36.79,27.79,35.26428571,36.53,19.95285714,19.56666667,6.221428571,17.76,19.7,17.7,24.33333333,4.833333333,0.0,1,0,0,0,3.688879454113936
763.8,38.0,41.59,36.56,31.5,41.93333333,38.96666667,23.2,19.6,4.53,19.39,22.1,19.1,29.0,3.0,0.0,0,0,0,1,4.0943445622221
750.6,39.4,42.12666667,39.7,37.66333333,38.73857143,42.53,23.0,21.5,9.36,22.39,22.79,20.73,40.0,4.0,0.0,0,0,1,0,4.0943445622221
768.65,37.02666667,37.8,36.59,30.2,34.53,37.96666667,20.89,20.89,7.496666667,22.7225,24.89,19.39,25.5,3.5,0.0,0,1,0,0,4.941642422609304
754.7,46.63333333,45.72333333,45.36333333,44.9,49.46666667,46.79,21.89,21.79,11.07142857,18.35666667,22.73,18.39,26.0,9.0,2.995732273553991,1,0,0,0,5.438079308923196
